Uniq Id,Crawl Timestamp,Product Url,Product Name,Description,List Price,Sale Price,Brand,Item Number,Gtin,Package Size,Category,Postal Code,Available
4c364201933aff69d42ce8f64ea5ce01,2019-03-22 17:18:21 +0000,https://www.walmart.com/ip/World-Finer-Foods-Reese-Olives-4-75-oz/38444868,"World Finer Foods Reese Olives, 4.75 oz","Olives, Stuffed, Feta Cheese 4.75 oz (135 g) drained Spanish queens stuffed with feta cheese. Fine imported foods. Product of Spain. Refrigerate after opening. Contains: milk. Product may contain occasional pit fragments. 4.75 oz (135 g) drained Bloomfield, NJ 07003| Olives, Stuffed, Feta Cheese Spanish queens stuffed with feta cheese. Fine imported foods. Product of Spain. ",57.99,46.93,Reese,7067000096,70670000969,,"Food|Condiments, Sauces & Spices|Olives",,FALSE
4fba75d5db6902d2b6fab361914a9954,2019-03-22 17:12:00 +0000,https://www.walmart.com/ip/Replacement-for-ZORO-4WW18-4-PACK-replacement-light-bulb-lamp/739547329,Replacement for ZORO 4WW18 4 PACK replacement light bulb lamp, Volts: 130 Watts: 60 Amps: 0.462 Bulb Shape: A19 Manufacturer: CHOSEN SUPPLIES |Replacement for ZORO 4WW18 4 PACK replacement light bulb lamp,32.5,32.5,CHOSEN SUPPLIES,,7.8273E+11,,Household Essentials|Light Bulbs|All Light Bulbs,,TRUE
2498201e761a520c1cef699e6fc5543c,2019-03-22 17:20:51 +0000,https://www.walmart.com/ip/Heavy-Duty-Foil-Wrap-18-x-1000-ft/614445626,"Heavy-Duty Foil Wrap, 18"" x 1000 ft","Heavy-Duty Foil Wrap, 18&quot; x 1000 ft. Economy gauge roll foil will work for your regular every day usages. Great for covering hot foods to keep them hot. Price fighter against imported products. Aluminum foil rolls are recyclable.|Economy gauge roll foil will work for your regular every day usages. Great for covering hot foods to keep them hot. Price fighter against imported products. Aluminum foil rolls are recyclable. Roll foil great for covering hot foods to keep hot.Price fighter against imported products.Aluminum foil rolls are recyclable. Global Product Type: Food Wrap-Aluminum Foil Length: 1,000 ft Material: Foil Packing Type: Roll Quantity: 1 roll Width: 18&quot; ",88.81,66.99,GEN,,74729818109,,Household Essentials|Paper & Plastic|Plastic Wrap,,TRUE
707410c4ce62d72cd783859d345a7d86,2019-03-22 17:04:41 +0000,https://www.walmart.com/ip/Label-M-Therapy-Age-Defying-Recovery-Mask-To-Repair-Rejuvenate-and-Soften-Hair-120ml-4oz/902289988,"Label.M - Therapy Age-Defying Recovery Mask (To Repair, Rejuvenate and Soften Hair) -120ml/4oz","|An intensive therapeutic mask With a rich, rejuvenating formula that intensely hydrates every strand Contains Rejuven-8TM Complex, comprising eight advanced anti-aging ingredients Effectively fights against the visible signs of aging of hair Blended with volume-building proteins to consolidate thin hair Promotes collagen production to reduce coarseness of hair Hair appears sleeker, shiner, stronger &amp; younger looking Ideal for weak, dull or aged hair Sulphate- &amp; paraben-free ",33.71,33.71,Label.m,,8.20224E+11,,Beauty|Hair Care|Hair Treatments,,TRUE
11a3783fffc7bb34a4a6dba3e04b84b7,2019-03-22 18:04:02 +0000,https://www.walmart.com/ip/Eyeglasses-Fendi-Men-Ff-M-20-0807-Black/275298960,Eyeglasses Fendi Men Ff M 20 0807 Black,"Brand Fendi Men has always remained true to its original philosophyeven while experiencing significant growth in recent years. By emphasizing innovation, originality, quality and value Fendi Men has refined its vision to earn worldwide recognition. Contemporary optical design, unparallel craftsmanship, outstanding warranty, and superior customer care defines Fendi Men. Fendi Men has made the ascent from humble beginningsa boutique optical design companyto its present position: a worldwide leader in affordable luxury eyewear. Fendi Men uses state-of-the-art materials to craft their signature eyewear frames: premium cellulose acetate, ultra-lightweight titanium, and color-rich stainless steel. Fendi Men lenses are constructed from impact-resistant prescription material and provide 100% UV protection. Theyre also scratch-resistant and coated with superhydrophobic and anti-reflective treatments at no additional cost. From the earliest design conversations, sophisticated eyewear brands such as Fendi Men develops innovative designs that feature layers of depth through the finest materials in optical. This commitment to craftsmanship delivers unmatched quality and timeless style that transform glasses from pure function to coveted pieces.|Buy with confidence! Authorized Retailer. Authenticity Guaranteed. Full retail package with all accessories.",180.09,180.09,Fendi Men,,7.16736E+11,,Health|Vision Centers|Frames,,TRUE
540bffe54ff1084f622670448bfc6704,2019-03-22 17:58:19 +0000,https://www.walmart.com/ip/Replacement-for-SIGNAL-STAT-3693W-GREEN-LED-REPLACEMENT-replacement-light-bulb-lamp/727865828,Replacement for SIGNAL STAT 3693W GREEN LED REPLACEMENT replacement light bulb lamp, Volts: 12 Bulb Shape: T8 Manufacturer: CHOSEN SUPPLIES |Replacement for SIGNAL STAT 3693W GREEN LED REPLACEMENT replacement light bulb lamp,32.51,32.51,CHOSEN SUPPLIES,,7.08628E+11,,Household Essentials|Light Bulbs|All Light Bulbs,,FALSE
dbd9df38bcb9a1c6f1030e17623b1c5c,2019-03-22 18:25:13 +0000,https://www.walmart.com/ip/Home-Vegetable-Meat-Fresh-Vacuum-Sealer-Food-Storage-Bags-Clear-30-x-40cm-20-Pcs/604324667,Home Vegetable Meat Fresh Vacuum Sealer Food Storage Bags Clear 30 x 40cm 20 Pcs,"Keep fish, meat, vegetable and fruits fresh and clean inside refrigerator without odor. Freshness protection package is very easy to use, roller shape, save more space. Great for many uses like candy, pills, beads, plant seeds, food, etc. A vacuum seal bag can be stored in the freezer and put into the microwave to heat food. These food storage bags can withstand the temperatures of 100 degrees and can be heated in the microwave for 3-5 minutes. Available size are:15 x 20cm, 15 x 25cm, 20 x 25cm, 20 x 30cm, 25 x 30cm, 25 x 35cm, 30 x 40cm For CALIFORNIA residents only: WARNING: This product contains chemicals known to the State of California to cause cancer and birth defects or other reproductive harm.Please note that by posting this Proposition 65 warning, we are notifying you that one or more of the Proposition 65 listed chemicals may be present in a product. With Unique Bargains' products, the exposure to these chemicals may be of no significant risk to you, but out of caution, we have elected to place this warning on our site to make sure our customers are informed. You can find more information at http://www.oehha.ca.gov/proposition-65/about-proposition-501.|Home Vegetable Meat Fresh Vacuum Sealer Food Storage Bags Clear 30 x 40cm 20 Pcs",34.99,17.21,Unique Bargains,,7.09875E+11,,Household Essentials|Paper & Plastic|Plastic Wrap,,FALSE
6439827683b460e6719d71b135042e2e,2019-03-22 18:11:34 +0000,https://www.walmart.com/ip/2-Pack-DOO-GRO-Stimulating-Growth-Oil-4-5-oz/351719839,"2 Pack - DOO GRO Stimulating Growth Oil, 4.5 oz","|Pack of 2 for the UPC: 649010751900Enriched With Botanical Oil, Vitamin &amp; Pure Herb Formula Helps Eliminate Flaking, Dandruff And Itching Promotes Strong, Healthy Growing Hair Tames Frizzies And Adds Shine Suitable For All Hair Types",12.96,12.96,Doo Gro,,1.91567E+11,,Beauty|Hair Care|Hair Treatments,,TRUE
16870096db498af624c2a82d89180727,2019-03-22 17:42:36 +0000,https://www.walmart.com/ip/SHANY-Silky-Shimmer-Eye-Shadow-Golden-Flame/48708751,"SHANY Silky Shimmer Eye Shadow, Golden Flame","From the creators of The Masterpiece 7 Layer ‘All-in-one” makeup set, SHANY brings you their beautiful SHIMMER Eye Shadow collection! Our shimmery shades have beautiful gold flex that subtly catch light. These eye shadows glide on like colorful cashmere on your lids. They’re richly pigmented, true to color, and hypoallergenic. This formulation is paraben free, it is perfect for all skin tones and types. Our dual purpose wet or dry eye shadow can achieve countless long-lasting looks for everyday to the runway. These easy to blend shades are stylishly packaged in a slim black compact. To increase the lasting power of your gorgeous look, pair it with the new SHANY Paraben-Free Eye Primer.|SHANY Paraben Free Shimmer Eye Shadow-GOLDEN FLAME • Paraben Free Makeup and hypoallergenic eyeshadow • Shimmer eye-shadow blends flawlessly &amp; are true-to-color • Use with Eye shadow brush &amp; eyeshadow base or eye primer • Variety of long-lasting shades great for work or play. •&nbsp; Not Tested on Animals • Get more eyeshadow color with less layering • Easy to blend shimmer eyeshadow",7.95,7.95,SHANY,82045220834,8.20452E+11,,Beauty|Makeup|Eyes,,FALSE
74fea094f514bec915a5a26652086028,2019-03-22 18:22:59 +0000,https://www.walmart.com/ip/Yellow-Dog-Design-H-TK101SM-Tiki-Print-Roman-Harness-Small-Medium/148810364,Yellow Dog Design H-TK101SM Tiki Print Roman Harness - Small/Medium,"|Yellow Dog Design, Inc., is a dye sublimation/heat transfer printing company specializing in the design and manufacture of a unique line of pet collars and leads, as well as Equine fashions, in their local NC facility. This line is passionate about the product as evidenced by the 5 awesome canines that come to work with us everyday, 4 Labs, and 1 Dachshund. They are our models and some of the best product testers in the industry. Our Roman Harnesses are made in the U.S.A. of 100% vibrant color-fast polyester with durable plastic slip locks, metal O-Rings and metal D-Rings. Best of all our harness is washable. Small/Medium: 3/4Width x 14-20&quot;Chest. Pattern: Tiki Print.- SKU: YLDG6824",16.33,16.33,Yellow Dog Design,,8.4436E+11,,Pets|Dogs|Dog Collars & Leashes,,FALSE
4e8ce3c61732a901f416b73c74777e79,2019-03-22 17:21:12 +0000,https://www.walmart.com/ip/Burton-Burton-360-Deluxe-Grey-Pk-50-Pack-50-Balloons/808907703,Burton & Burton 360 Deluxe Grey Pk/50 Pack/50 Balloons,"Burton &amp; Burton 360 Deluxe Grey Pk/50 Pack/50 Balloons, burton + BURTON will continue to set the standard of excellence in the balloon and gift industry for customer service, product selection, and quality merchandise. Continually offering our own new and exclusive product designs as well as products sourced from across the globe.|Burton &amp; Burton 360 Deluxe Grey Pk/50 Pack/50 Balloons",16.72,16.72,burton + BURTON,,30625578332,,Party & Occasions|Party Supplies|Pinatas & Balloons,,FALSE
a9d499541b1afe64f55b62f84422fe8f,2019-03-22 18:32:15 +0000,https://www.walmart.com/ip/6-Inch-Thick-Odor-Free-Bully-Sticks-25-Pack/721393781,6 Inch Thick Odor-Free Bully Sticks - 25 Pack,"All-Natural - NO Antibiotics, Steroids, Hormones, Chemicals, Dyes or Artificial Flavors. Excellent source for Dental Hygiene - Removes plaque, tartar buildup, and bad breath 100% Digestible - Does not splinter/break off. Breaks down quickly and easily in your dog's stomach Long lasting, tasty chew treat.|Let your dog chew to their heart’s content with our thick bully sticks! With more to gnaw and snack on, these 100% all-natural beef sticks let your pet indulge in never-ending snacking and chewing fun. You can use these tasty bully sticks to help keep your precious pooch away from non-chewables and providing them with a more nutritious option. Each bully stick is made from high-quality, free-range cattle from Brazil. These high-protein chew sticks will satisfy your dog’s chewing urges and are easy to eat and digest. The more your pet chews on these sticks, the better their oral health will be since these thick bully sticks help prevent tartar and plaque buildup. Reward your furry friend with these delightful treats! Great for smaller dogs to chew on (Larger dogs: consider 12” thick bully sticks) Long-lasting chewing solution that will keep your dog satisfied for hours Thicker size for even more chewing potential for your dog Tasty dog treat made from 100% free-range Brazilian cattle beef Helps prevent plaque and tartar buildup for better dental health An all-natural pet product that’s safe to eat and digest – no hormones, chemicals, additives or preservatives used! Healthy, high-protein treat that gives your dog a dose of nutrition while they snack on the sticks How are these bully sticks odor-free?:The odor that comes from most bully sticks is due to moisture, which means that these bully sticks haven’t been dried enough to remove all moisture. Odor-free bully sticks are dried longer to remove the moisture in the sticks, ultimately eliminating the smell. Our odor-free bully sticks are made with all-natural, free-range beef and require no chemicals, hormones or preservatives in the process. ",71.95,71.95,My Bully Sticks,,8.0681E+11,size-25pack,Pets|Dogs|Dog Treats,,FALSE
fce06edc15a6715d9b2060d275ec2351,2019-03-22 18:22:39 +0000,https://www.walmart.com/ip/Sexified-Hot-Tingle-w-200X-Dual-Dark-Bronzer-Tanning-Lotion-Tan-Inc-Tan-Asz-U/966633010,Sexified Hot Tingle w/ 200X Dual Dark Bronzer Tanning Lotion Tan Inc. Tan Asz U,"Sexified Hot Tingle w/ 200X Dual Dark Bronzer Tanning Lotion Tan Inc. Tan Asz U|Type of Product: DHA Bronzer, TINGLE, Tan Enhancer, Indoor &amp; Outdoor Tanning Description: Time Released 200X Bronzer with Advanced Moisturizer for hours and hours of silky smooth skin!Dual Bronzing system mixes 2 types of bronzers for crazy dark color!Strong Tingle Factor for skin saturating color that lasts WARNING: THIS LOTION CONTAINS A STRONG TINGLE FACTOR, IT WILL CAUSE A BURNING SENSATION ALONG WITH A REDDENING OF THE SKIN. FOR ADVANCED TANNERS ONLY!Product Specs: 7 oz. Bottle (210ml)Fragrance: Tahician Palm Milk &amp; PomegranateRetail Salon Value: $50.00!!! Buy here and Save BIG!",26.85,26.85,Tan Inc,,7.87461E+11,,Personal Care|Sun Care|Tanning Lotions & Oils,,TRUE
8a6ce86fe59155364097dde545889b17,2019-03-22 17:39:30 +0000,https://www.walmart.com/ip/K-Mars-US-75-Black-Plastic-Eyeglasses-54mm-KMO/534356123,K-Mars US 75 Black Plastic Eyeglasses 54mm KMO,Brand : K-MarsModel : US 75Color : BlackSize : 54mm-17mm-140mmGender: WomenMade in ChinaPackaging includes a generic eyeglasses case &amp; cleaning cloth.|K-Mars US 75 Black Plastic Eyeglasses 54mm KMO,13.5,13.5,K-Mars,,6.65615E+11,,Health|Vision Centers|Frames,,FALSE
7e369a373b4633ed6e622c08444be6a5,2019-03-22 18:14:08 +0000,https://www.walmart.com/ip/Access-Womens-15-20-mmHg-Open-Toe-Knee-High-Compression-Stockings-44-Crispa-Large-Long/241918771,Access Womens 15-20 mmHg Open Toe Knee High Compression Stockings&#44; Crispa - Large Long,"|Features Constructed from a two-way stretch knit that increases patient comfort Offer quality, durability and effectiveness at a fraction of the price Feature a b- SKU: ZX9SGVR5996 ",38.97,28.77,NewGroove,,7.47217E+11,,Health|Medicine Cabinet|Braces & Supports,,TRUE
a3c00a9fbe06f081bfdc83d4b4c3cd5b,2019-03-22 18:08:13 +0000,https://www.walmart.com/ip/Replacement-for-ISUZU-I-290-YEAR-2007-LICENSE-PLATE-LIGHT-10-PACK-replacement-light-bulb-lamp/846301482,Replacement for ISUZU I-290 YEAR 2007 LICENSE PLATE LIGHT 10 PACK replacement light bulb lamp, Volts: 12 Watts: 4.80 Amps: 0.400 Bulb Shape: T3.25 Manufacturer: CHOSEN SUPPLIES |Replacement for ISUZU I-290 YEAR 2007 LICENSE PLATE LIGHT 10 PACK replacement light bulb lamp,32.49,32.49,CHOSEN SUPPLIES,,7.96294E+11,,Household Essentials|Light Bulbs|All Light Bulbs,,TRUE
8464177364d4f46459496bdbc8aca80e,2019-03-22 17:54:22 +0000,https://www.walmart.com/ip/E-L-F-Cosmetics-Beautifully-Bare-Smooth-Matte-Eyeshadow-Brown-Cashmere-0-22-oz-pack-of-4/882530502,"E.L.F. Cosmetics, Beautifully Bare, Smooth Matte Eyeshadow, Brown Cashmere, 0.22 oz(pack of 4)","|E.L.F. Cosmetics, Beautifully Bare, Smooth Matte Eyeshadow, Brown Cashmere, 0.22 oz(pack of 4)",9999.99,9999.99,E.L.F. Cosmetics,,6.54322E+11,,Beauty|Makeup|Eyes,,FALSE
2e16e3a616244aa6838473c6e17deccc,2019-03-22 17:30:53 +0000,https://www.walmart.com/ip/Replacement-for-SAAB-900-YEAR-1985-BACK-UP-LIGHT-AMBER-LED-REPLACEMENT-replacement-light-bulb-lamp/376498668,Replacement for SAAB 900 YEAR 1985 BACK UP LIGHT AMBER LED REPLACEMENT replacement light bulb lamp, Volts: 12 Bulb Shape: T8 Manufacturer: CHOSEN SUPPLIES |Replacement for SAAB 900 YEAR 1985 BACK UP LIGHT AMBER LED REPLACEMENT replacement light bulb lamp,32.51,32.51,CHOSEN SUPPLIES,,7.08628E+11,,Household Essentials|Light Bulbs|All Light Bulbs,,TRUE
6b3b5b494c29073a435af9ed31787031,2019-03-22 17:51:54 +0000,https://www.walmart.com/ip/Premier-Martin-Yale-Sharpcut-Trimmer-15in-Cut-Length-12-88in-x19in-x3in-Maple/579179063,Premier-Martin Yale Sharpcut Trimmer- 15in.Cut Length- 12-.88in.x19in.x3in.- Maple,|Sharpcut Trimmer features a self-sharpening stainless steel blade that cuts up to 15 sheets at once. Heavy 1/2&quot; wood base offers permanent alignment grid for precise cuts. Trimmer has Imperial an- SKU: ZX9SPRCH24343,108.68,83.5,OfficeSpace,,7.46591E+11,,Office|Scissors & Paper Trimmers|Paper Trimmers,,TRUE
52d32e597b07921cf187104861466aa8,2019-03-22 17:30:06 +0000,https://www.walmart.com/ip/40-Sheet-Capacity-HC-240-Two-Hole-Punch-9-32-Holes-Paper-Guide-Silver/19311146,"40-Sheet Capacity HC-240 Two-Hole Punch, 9/32"" Holes, Paper Guide, Silver","40-Sheet Capacity HC-240 Two-Hole Punch, 9/32&quot; Holes, Paper Guide, Silver. Make quick work of punching jobs! Strong handle grip for easy punching. Hardened precision-ground all-steel punch heads will punch perfect holes for years, while the built-in paper guide ensures accuracy. Features removable receptacle tray for easy disposal of clippings. Durable plastic and steel construction.|Make quick work of punching jobs! Strong handle grip for easy punching. Hardened precision-ground all-steel punch heads will punch perfect holes for years, while the built-in paper guide ensures accuracy. Features removable receptacle tray for easy disposal of clippings. Durable plastic and steel construction. Strong handle grip for easy punching.Hardened precision-ground all-steel punch heads.Built-in paper guide.Removable receptacle tray.Plastic and steel construction. Clippings Receptacle: Removable Receptacle Tray Color: Silver Global Product Type: Punches-Two Hole Hole Diameter: 9/32&quot; Material: Plastic;Steel Number of Holes: 2 Operating Method: Manual Punch Shape: Round Sheet Capacity: 40 Footnote 1: Sheet capacity is based on 20-lb. bond. Footnote 2: Sheet capacities are based on 20-lb. bond. Note: As more heads are added to a punch, the sheet punching capacity decreases. ",23.41,23.41,Carl,68239162040,6.82392E+11,,Office|Staplers & Paper Punches|Paper Punches,,FALSE
268325b9169fb6e9a216915296696e1a,2019-03-22 18:01:40 +0000,https://www.walmart.com/ip/Wet-n-Wild-Wild-Shine-Nail-Color-Night-Prowl-0-43-fl-oz/22405980,"Wet n Wild Wild Shine Nail Color, Night Prowl, 0.43 fl oz","With a wide range of trendsetting shades from rich cremes to bold metallics to vibrant effects, you can find all your favorites and add new ones to your collection with Wet n Wild Wild Shine Nail Colors. Just like that favorite top in your wardrobe, it's always better to have it in more than one color.|Wet n Wild Wild Shine Nail Color: Leaves a brilliant, super-shiny finish Applies quickly and easily Formaldehyde, toluene, and phthalate free ",4.94,4.94,wet n wild,7780254670,77802546708,,Beauty|Makeup|Nails,,FALSE
1430f1a3979368136d1390d652545dd8,2019-03-22 17:14:31 +0000,https://www.walmart.com/ip/One-N-Only-Argan-Oil-Color-Conditioner-Ash-Violet-5-2-oz/766096071,"One N Only Argan Oil Color Conditioner, Ash-Violet 5.2 oz","Color-Depositing Conditioner, Formulated With Argan Oil, Enhances Hair Color Tone, Boosts Your Hair Color Color-Depositing Conditioner, Formulated With Argan Oil, Enhances Hair Color Tone, Boosts Your Hair Color |Color-Depositing Conditioner, Formulated With Argan Oil, Enhances Hair Color Tone, Boosts Your Hair Color Color-Depositing Conditioner, Formulated With Argan Oil, Enhances Hair Color Tone, Boosts Your Hair Color ",10.15,10.15,One N Only,,74108364791,,Beauty|Hair Care|Conditioner,,FALSE
137b3b8f77d9847f6fa2eeb18ef24ecb,2019-03-22 17:24:04 +0000,https://www.walmart.com/ip/Replacement-for-MERCEDES-BENZ-SL-CLASS-YEAR-2008-STEP-COURTESY-LIGHT-10-PACK-replacement-light-bulb-lamp/597800730,Replacement for MERCEDES BENZ SL-CLASS YEAR 2008 STEP COURTESY LIGHT 10 PACK replacement light bulb lamp, Volts: 12 Watts: 4.80 Amps: 0.400 Bulb Shape: T3.25 Manufacturer: CHOSEN SUPPLIES |Replacement for MERCEDES BENZ SL-CLASS YEAR 2008 STEP COURTESY LIGHT 10 PACK replacement light bulb lamp,32.49,32.49,CHOSEN SUPPLIES,,6.6353E+11,,Household Essentials|Light Bulbs|All Light Bulbs,,TRUE
5ff7a10e4363b967d60b04580dd1c894,2019-03-22 18:20:19 +0000,https://www.walmart.com/ip/Buckle-Down-Stripes-Red-Blue-Green-Dog-Leash/343091724,"Buckle-Down ""Stripes Red Blue Green"" Dog Leash","This fashion-forward dog leash is a great way to show off your favorite characters or brands. The durable components and beautiful printing ensure that the colors will continue to pop for years to come! It is made of high-density polyester and steel hardware. The leash is available in various sizes with 0.5, 1.0 or 1.5 inch widths, and 4 or 6 foot lengths. This product is Made in the USA by Buckle-Down Inc. and officially licensed by Buckle-Down.| This leash is 4 feet long and 1.5&quot; wide. The durable components and beautiful printing ensure that the colors will continue to pop for years to come! It is made of high-density polyester and metal hardware. This fashion-forward dog leash is a great way to show off your favorite characters or brands. ",19.99,14.99,Buckle-Down,,1.90882E+11,"size-4feetlong-1/2""wide",Pets|Dogs|Dog Collars & Leashes,,FALSE
4d71b1d540e03cdbb3770a496c524e0b,2019-03-22 17:29:53 +0000,https://www.walmart.com/ip/5M-Length-0-6mm-Inner-Dia-Polyolefin-Insulated-Heat-Shrink-Tube-Wire-Wrap-White/816647793,5M Length 0.6mm Inner Dia Polyolefin Insulated Heat Shrink Tube Wire Wrap White,"Suitable for various electric insulation and bonding of cables and connectors and widely applied for connecting or end-handling, electric wire, insulating and harness of electric wire, corrosion-proof of metallic rods or tubes, earphone wire repairing, and cable protection. Very thin wall tubing good protection for temperature sensitive components. Low shrink temp improves production efficiency. Weatherproof, high temp resistant and anti-corrosion. Fast, safe, secure way to wrap wiring harnesses. Flame Retardant Level: -1. &nbsp; For CALIFORNIA residents only: WARNING: This product contains chemicals including DEHP, which is known to the State of California to cause cancer and birth defects or other reproductive harm.Please note that by posting this Proposition 65 warning, we are notifying you that one or more of the Proposition 65 listed chemicals may be present in a product. With Unique Bargains' products, the exposure to these chemicals may be of no significant risk to you, but out of caution, we have elected to place this warning on our site to make sure our customers are informed. You can find more information at http://www.oehha.ca.gov/proposition-65/about-proposition-65. For CALIFORNIA residents only: WARNING: This product contains chemicals including DEHP, which is known to the State of California to cause cancer and birth defects or other reproductive harm.Please note that by posting this Proposition 65 warning, we are notifying you that one or more of the Proposition 65 listed chemicals may be present in a pr|5M Length 0.6mm Inner Dia Polyolefin Insulated Heat Shrink Tube Wire Wrap White",14.99,7.09,Unique Bargains,,6.93617E+11,,Shop by Brand|All Departments|Unique Bargains,,TRUE
21fc09702344323bb637bead23df8acb,2019-03-22 18:22:55 +0000,https://www.walmart.com/ip/Vertical-Paper-Holder-Blue/336186702,Vertical Paper Holder Blue,"From magazines to notebooks, our vertical paper holder makes organization a stylish breeze. This aqua blue paper holder is crafted with a slanted design that easily allows you to see what materials are stored inside. Each holder also features a small thumb hole for easy access when removing from shelves.|Vertical Paper Holder Blue",9.99,9.99,Darice,88909222227,8.89092E+11,,Office|Desk & Workspace Organizers|Desktop Organizers,,FALSE
3f680c69bf6abfbe8ef56dcf4298fdb7,2019-03-22 17:44:06 +0000,https://www.walmart.com/ip/Round-Keyhole-Thin-Plastic-Horn-Rim-Tri-focal-Progressive-Reader-Eyeglasses-Green-Pink-Stripe-3-0/693918632,Round Keyhole Thin Plastic Horn Rim Tri-focal Progressive Reader Eyeglasses Green Pink Stripe 3.0,Unisex keyhole round thin plastic horn rim multi-focus progressive reader eyeglasses. (pre3196cl)| 5 7/16&quot;(139mm) x 1 7/8&quot;(47mm) Tri-Focus Progressive Reader 3 powers in 1 pair of reading glasses ,12.95,12.95,SA106,,7.65096E+11,,Health|Vision Centers|Frames,,TRUE
3cc2aac829c79489e35ab43d30eed3d4,2019-03-22 17:14:35 +0000,https://www.walmart.com/ip/Quartet-Magnetic-Dry-Erase-Board-Green-Frame-11-x-14-Inch/537625860,"Quartet Magnetic Dry Erase Board, Green Frame, 11 x 14 Inch","Magnetic dry-erase board is perfect for home or office use. Stay organized, write notes and hang items from the board where they will be easily noticed and accessible.|Quartet Magnetic Dry Erase Board, Green Frame, 11 x 14 Inch",5.16,5.16,Quartet,3413880300,34138803004,,Office|Boards & Easels|Foam Boards,,FALSE
5675db2928be391779c7baa52c909ac6,2019-03-22 17:35:34 +0000,https://www.walmart.com/ip/4Legs4Pets-by-Mahar-Pet-Cot/112141549,4Legs4Pets by Mahar Pet Cot,"Features: -Frame of bend-resistant, powder-coated, 18 ga. cold-formed steel. -Legs are made of high impact polypropylene plastic. -Cover is made of the extremely durable fabric Texron; a non-sag, open weave, vinyl covered polyester yarn. -Lace-up cover can be tightened periodically if necessary. -Cots are stackable. -No screws, nuts or other small parts. Bed Material: -Polyester. Elevated: -Yes. Country of Manufacture: -United States. Dimensions: Overall Height - Top to Bottom: -5&quot;. Size Extra Large - 52&quot; L x 22&quot; W - Overall Depth - Front to Back: -52&quot;. Size Extra Large - 52&quot; L x 22&quot; W - Overall Width - Side to Side: -22&quot;. Size Extra Large - 52&quot; L x 22&quot; W - Overall Product Weight: -8 lbs. Size Extra Long - 52&quot; L x 30&quot; W - Overall Width - Side to Side: -30&quot;. Size Large - 40&quot; L x 30&quot; W - Overall Depth - Front to Back: -40&quot;. Size Large - 40&quot; L x 30&quot; W - Overall Product Weight: -7 lbs. Size Small - 30&quot; L x 22&quot; W - Overall Product Weight: -6 lbs. Size Small - 30&quot; L x 22&quot; W|ZF1280 Features Frame of bend-resistant, powder-coated, 18 ga. cold-formed steel Legs are made of high impact polypropylene plastic Cover is made of the extremely durable fabric Texron; a non-sag, open weave, vinyl covered polyester yarn Lace-up cover can be tightened periodically if necessary Cots are stackable No screws, nuts or other small parts Bed Material: Polyester Elevated: Yes Country of Manufacture: United States Dimensions Overall Height - Top to Bottom: 5&quot; Size Extra Large - 52&quot; L x 22&quot; W Overall Depth - Front to Back: 52&quot; Overall Width - Side to Side: 22&quot; Overall Product Weight: 8 lbs Size Extra Long - 52&quot; L x 30&quot; W Overall Width - Side to Side: 30&quot; Size Large - 40&quot; L x 30&quot; W Overall Depth - Front to Back: 40&quot; Overall Product Weight: 7 lbs Size Small - 30&quot; L x 22&quot; W Overall Product Weight: 6 lbs Overall Depth - Front to Back: 30&quot; ",51.87,38.32,4Legs4Pets by Mahar,,6.63789E+11,"size-extralarge-52""lx22""w",Pets|Dogs|Dog Beds,,FALSE
51ac29a48245886f0baf2caa43ece972,2019-03-22 17:49:58 +0000,https://www.walmart.com/ip/Crystal-Clear-Photography-Art-Bags-11-in-x-14-in-pack-of-25-pack-of-2/906179740,"Crystal Clear Photography & Art Bags 11 in. x 14 in., pack of 25 (pack of 2)","Protect your photos and art with these archival quality, self sealing, see-thru storage bags made of polypropylene. The peel and stick flap securely seals your treasures from dust, dirt and acidic fingerprints into a crystal clear envelope for easy viewing. sold in packs of 25.|Crystal Clear Photography &amp; Art Bags 11 in. x 14 in., pack of 25 (pack of 2)",13.05,13.05,ClearBags,,8.04552E+11,,Party & Occasions|Party Supplies|Gift Wrap & Supplies,,TRUE
131936d4ec0fa37be99e37fa3b8a5c09,2019-03-22 17:57:33 +0000,https://www.walmart.com/ip/Ten-Day-Results-Downsize-60-Ct/137178517,"Ten Day Results Downsize, 60 Ct","MUCINEX CF&amp;ST 6/6FZ, MUCINEX CF&amp;ST 6/6FZ|Ten Day Results Downsize, 60 Ct",21.77,21.77,Ten Day Results,82202210004,8.22022E+11,,Health|Vitamins & Supplements|Letter Vitamins,,TRUE
d63de456166f703f88af27be22aed32e,2019-03-22 17:20:30 +0000,https://www.walmart.com/ip/Replacement-for-PONTIAC-SUNFIRE-YEAR-1998-REAR-TURN-SIGNAL-10-PACK-replacement-light-bulb-lamp/710749830,Replacement for PONTIAC SUNFIRE YEAR 1998 REAR TURN SIGNAL 10 PACK replacement light bulb lamp, Volts: 12.80 Watts: 26.88 Amps: 2.100 Bulb Shape: S8 Manufacturer: CHOSEN SUPPLIES |Replacement for PONTIAC SUNFIRE YEAR 1998 REAR TURN SIGNAL 10 PACK replacement light bulb lamp,32.49,32.49,CHOSEN SUPPLIES,,7.96294E+11,,Household Essentials|Light Bulbs|All Light Bulbs,,TRUE
